review,rating
"Unit saya sudah di daftarkan oleh orang lain, entah siapa. Ketika saya daftarkan dan klaim ambil alih sudah dua kali permohonana selalu ditolak, padahal unit, stnk, bpkb ada di saya. Dan nyata saya pegang. Bagaimana solusinya???",4
Tolong diperbaiki untuk penambahan kartu kredit Dana terpotong tapi tidak konek,5
👍,5
bagus,5
keren..enak mudah,5
"Gagal login berbulan bulan, keterangan ""Format yang di masukan salah"", parahal nomor sudah benar, coba registrasi ulang di deteksi nomor sudah registrasi, tolong di perbaiki",1
Kenapa scan barcode ga bisa ditampilkan di aplikasinya Ja di tiap user sih?,2
"kekurangan aplikasi yang di buat pemerintah adalah keseriusan. lihat aplikasi buatan swasta seperti Alfamart, Indomaret, mereka menyediakan scan barcode walaupun isi secara tunai supaya tetap mendapatkan poin, mereka menyediakan alat scanner untuk menghindari konsumen sulit menyeken barcode mereka saat pembayaran, penukaran poin coba bisa untuk memotong pembayar bukan hanya tukar produk pertamina yang di cek stok habis terus.",1
"Udah pernah daftar barcode ga bisa di unduh judulnya suruh daftar ulang kembali, aplikasi belum siap. rakyatnya di bikin susah",1
Pengen tau aja siapa programmernya. Isinya bug semua. Nggak ada guna,1
"Kendalanya cuma 1 saat AMBIL KODE QR ribetnya ampun-ampunan ( bulat beulit ). Antrean panjang di SPBU kode blm keluar, malah verifikasi, input data ulang. Saat giliran diisi bbm kode blm keluar juga, jd gimana ya kita dipancing ngutak-atik hp pdhl lagi di area SPBU lhoo... halo... Klo sblm brgkt sih munding, tp klo darurat/lagi buru2 otw jarak jauh ya.. diusahakan mojok dlu bawah pohon, utak atik QR CODE biar aman. Soalnya apk ini seneng adu adrenalin, ngantuk kaga jengkel iya, sabar dek ya !!",3
"alay bener aplikasinya udah sering kali masuk minta otp gagal terus gantian berhasil mau kirim foto stnk sama mobil relog mulu aplikasi nya, mending kaga usah ribetin rakyat inget menyusahkan orang ga membuat kalian keren bosku",2
Masih belum bisa digunakan,4
"mau upload KTP tapi keluar terus dari aplikasi nya, perbaiki lah min",1
Oke Good,5
"Setelah seminggu utak Atik gagal terus,akhirnya bisa juga",5
"mantap, tingkatkan lagi fitur2nya",5
Sangat membantu,5
Semenjak diperbarui kenapa muter mulu sih buat buka subsidi tepatnya .. aneh banget,1
Ok,5
Sekelas aplikasi pemerintah aja banyak minesnya baguslah pertahankan aplikasinya 👍,1
Mantap,5
"aplikasi ny errror , kenapa gk bisa mendaftar !!!!!!!",1
"Update terus, malah tambah rusak, Udah ngantri minyak lama. Gagal bayar, Mode pembayaran susah terhubung, Disini status terhubung ,d apk pembayaran tidak terhubung,gara gara update terus Padahal Dulu udah pernah terhubung.",1
"Banyak bug dan kendala saat mendaftar di aplikasi data nya tiba tiba hilang gak ke save dengan baik dan akhirnya ngulang sampai beberapa kali,aplikasinya tolong di perbaiki jangan ada bug lagi karena mempersulit saat registrasi dan banyak erornya!",1
oke baik,5
my pertamina asu dftr aj dipersulit,1
"Apaan aplikasi ini. Sudah lewat 1 minggu lebih. Masih aja ada yang error. Di minta foto sesuai dengan aturan yang berlaku. Aplikasinya aja tidak mendukung kamera dengan bingkai untuk foto berkasnya. Di minta foto sesuai bingkai yang di terapkan, aplikasinya aja untuk foto gak ada bingkainya. Di minta untuk upload berkas. Berkasnya aja di tolak mulu. Memang di mintanya untuk membuat di SPBU, agar di minta uang lagi untuk proses pembuatan. Aplikasi ada untuk mempersulit orang. Aneh juga ni negara",1
good,5
Assalamualaikum....tolong dong cara ganti/ubah data plat nomor di aplikasi ini 🙏,3
mantal,5
Woe pas foto ktp udah difoto 1000 x knp g bisa masuk???????,3
good,5
"Aplikasi tolol, pendaftaran ditolak terus",1
"ok, sudah berfungsi normal.",5
PLN mantap,5
"Masalah di otp, masalah di home page tolong di fix kan, masa production banyak bug gini",1
"Setiap masuk halaman Subsidi Tepat, selalu muncul pop up ""Tidak dapat memuat halaman"", pdhal sinyal udh bagus, buka hlman yg lain oke² aja. Ribet dah...",2
Semoga no kendala,5
update terbaru gak bisa login dg nomor hp 10digit,1
ok,5
"Dibandung banyak pom yg gak bs memakai aplikasi pertamina, dengan alasan eror apa yg sy sudah bayarkan oleh saya tdk masuk dlm itungan storan karyawan yg melayani nya. Kasihan karyawan nya, Jd sy sudah hapus aplikasi nya, awalnya sangat mempermudah pembayaran dan banyak keuntungan nya.",1
Udah 2 hari nyoba tetep terjadi kesalahan. Padahal data sudah sesuai hadeh.....,1
Mau daftar subsidi tp di aplikasi eror. Halaman tidak dapat dimuat..,1
"2x daftar 2x gagal gak pernah bisa berhasil pasti mentok setelah setelah cek data terdeteksi roda 2, gimana sih......",1
"merepotkan,saya hampir keliling mau hbs bensin kmrn cari bensin..gara2 harus pakai baecode. udh daftar photo mobil dan stnk ttp aja ditolak. ribet bngt.. ini sama aja nmbh krjaan org. menyusahkan",1
Min ini app gimana sih... sudah login tapi di bil sesion login expired.. otp lwt sms tidak ada terkirim ke sms.. mau rubah email susah bener.. pin dah bener tp tdk bs login ambil barcode.. pdhal sudah terverifikasi no. Mbl nya.. min better jangan pake barcode dah.. app error trs... tunggu beberapa saat lg kalo moe login.. moe ambil barcode aza sulit bnr.. dah masukin bnr pin nya bnr..,1
"Daftar subsidi tepat gagal terus, belum lagi bug apk.nya... TOLONG DIPERBAIKI LAGI, GAK WEB GAK APK MAU DAFTAR SUBSIDI TEPAT ZONK MULUUUU",1
Aplikasi sudah Ter install tapi Jelek.susah masuk nya.,1
Good,5
Menyusahkan rakyat saja saat di SPBU,2
Mudah,5
good,5
ok,5
Maaf nih min. Kenapa sekarang upload BPKB dari aplikasi my Pertamina tidak bisa di ambil dari galery Sedangkan orang kan banyak yg pada kridit dan barcode ny eror atau make akun orang. Atu beli mobil bekas akun ny make akun biro jasa dan BPKB di lising Sedangkan lising banyak yg di angunin lagi. Jadi ga bisa di terbitkan dari pihak lising ny Pencerahan ny lgi mana doong min ? Masa iya saya kridit 4 Tahun baru 8 9 bulan barcode dari pemilik lama eror dan sisa ny saya ke dexmin.,3
"Kebijakan yang gak guna, aplikasi nya juga ribet, jadi untuk apa aplikasi dan kebijakan seperti ini, Lebih baik saya beli eceran daripada ribet gini",1
mantap gan,5
Kenapa sudah terdaftar di my Pertamina Namun kode barcode tidak ada .,2
"Aplikasi belum mumpuni memalukan sekali milik BUMN seperti ini, registrasi terlalu banyak gagal dan belum layak di edarkan",1
aplikasi gajelas minta otp di masukin malah laman bermasalah sudah 3 kali,1
Sangat membantu saya,5
ok,5
gampang dan dl simple penggunaan aplikasi nya 👍,5
Tolong dong fitur upload STNK dibuat kaya dulu bisa upload dari Media Galeri. Kalau foto langsung selalu kelebihan MB. Fitur Reset Kode kendaraan yang udah dipakai pun harusnya dipermudah dan dipercepat. Udah upload BPKB Masih aja butuh waktu 14hari. LAMBAT,1
susah banget tiap mauk masukin foto ktp gak masuk,1
"Aplikasi sampah... Sama dengan peraturan sampah.. Minimal jika melegalkan suatu aturan atribut pendukungnya di pastikan baik dan tidak bermasalah... Ini mau daftar aja error terus gimana bisa orang claim code kalau daftar aja bermasalah.. Subsidi tepat dari jaman apaan... Banyak tuh yg gk bisa daftar dari kalangan gk mampu bahkan tau hp aja kgk... Memang lucu pemerintah ini,, lucu idenya lucu lawakannya",1
"Kalo barcode error jadinya gak bisa isi, apakah tidak ada solusi lain? Masa harus nunggu 2 jam scan barcode lagi",1
Memakai my pertamina dan tidak ...tetap saja jalurnya digabung,5
Susah aplikasi nya 🥺🥺🥺🥺,1
aplikasi belum layak pakai,2
Aplikasi cacat,1
Ada bugs saat upload foto stnk setelah diklik ok malah kembali ke menu pendaftaran.,1
"APLIKASINYA MENIPU TIDAK BISA TUKAR POIN, TLP KE CALL CENTER TIDAK ADA SOLUSI, PAYAH",1
"Aplikasi galer, minimal benerin fiturnya ""pengisian form salah"" kepala bapak kau salah udh bener gw isinya",1
Gak bisa ambil qr code??,3
"Aplikasi belum siap suruh orang download hadeh, hasil nya susah banget buat daftar upload yang lain, perbaiki kalau sudah benar baru suruh orang daftar.",1
ok,5
mantap,5
good,5
Baik,4
Nyasahin aja,1
Masak di web sama aplikasi tidak sinkron .. seharusnya input data dg login data sudah otomatis .. Dan plat merah setiap bkin app atau akun medsos hnya formalitas aja setiap keluhan tidak ada respon ..,1
Oke,4
mantap mudah digunakan untung beruntung juga..,5
"Selalu error : kendaraan Anda tidak ditemukan, harap lakukan perbaikan data untuk mendapatkan Subsidi BBM. Saya cuma punya 1 kendaraan, kenapa tidak ditemukan? Maksudnya kendaraan saya ilegal atau apa? Saya isi data berdasarkan data STNK. Kenapa???",1
"mantap, lancar jaya",5
sangat kurengg,1
bagus,5
"Saat buat barkot , sinyal harus bagus , khususnya saat upload foto stnk",5
Masih mencoba,1
Ndak bisa upload foto ktp dan selfi,3
Saya sudah berkali-kali isi form buat beli BBM Pertalite tapi selalu tidak bisa ribet benar. Padahal sudah isi sebagian besar syarat. dari KTP.STNK dan BPKB😏😫✌️,2
OK,4
No coment yg lain sudah mewakili,3
"Aplikasi mypertamina sangat membantu kami, dan juga sangat mudah mendaftarkan kendaraan kami.",5
"Kalau ada yg sulit mengapa harus pilih yg mudah, ya tohhh...??? Mafia jual aplikasi, sy pikir subsidi akan diarahkan kpd mereka yg tau bukan yg berhak.",1
Mudah dan aman,5
"Apl tersampah yg pernah ada,di suru ina itu otp gak ke kirim²,cek email malah logout sendiri najisss mending isi sell gak ribet",1
"Daftar akun bisa, waktu ngisi Data unit sulit banget. Sudah email dan tlp CS sulit banget. Kayak ngak punya karyawan saja. Masak saya tlp jawabannya masih sibuk terus dan sudah di email tidak ada balasan ini saya hampir 1 bulan.",1
Tidak ada notifikasi kalau dapat voucher... Di inbox mungkin bisa dikasih notifikasi pesan belum terbaca dan juga pemberitahuan melalui sms atau WA kepada pemenang voucher... Melayang voucher 1jt saya karena tidak ada pemberitahuan... Baru buka inbox voucher sudah kadaluwarsa...,2
"Tolong dong dibantu untuk upload fotonya itu bisa di pilih dari galeri, kmarin prasaan bisa upload foto dri galeri. Sekarang sdh tdk bisa. Harus foto langsung susah bngt lgi bnerinnya biar fotonya terlihat jelas.",5
"Buat aplikasi bukan mempermudah makin mempersulit , buat qr ga ada yg jelas babi",1
"Aplikasi super ribet, masih untung dikasih bintang 1 Data salah tidak bisa diperbaiki, bantuan email berkali² tidak ada balasan, chat Nadia malah bilangnya dia gak ngerti.",1
Tombol buat upload data gaada kocak banget,1
Bagus,5
Bikin Antri Panjang doang Barcode2an,1
sayangnya tidak semua SPBU ada tempat lajur my Pertamina khususnya roda 2,5
mantap,5
Kenapa aplikasi nya gak bisa kebuka??,1
"sangat memudahkan, cuma agak takut krn megang hpnyanya di SPBU. mngkin bs di ksih tmpt utk bayar khusus 😂",5
"Apk eror gajelas bentar"" muat ulang Padahal se kelas pertamina, payahhh",1
Nyesel banget udah daftar mobil tapi di tolak terus.. telfon operator udah lebih 3x masih aja verifikasi di tolak ... Udah nelfon lama pula habis pulsa banyak tapi hasilnya zonk... Di tunggu udah berbulan2 di tolak terus yang katanya suruh pembaruan data ini itu.,1
Ribet banget udh download tapi ga bisa di buka,1
Ada aplikasi.. Tapi mau lihat riwayat ato yg lainnya pun harus dari google.. Gak jelas ini,1
"Gambar foto KTP salah terus padahal sudah pas sesuai arahan tapi tetep gagal terus gak bisa lanjut lagi, udah dcoba sampe 1 jam tetep ga bisa lanjut sekelas pertamina ga siap bikin aplikasi mending gaji direksinya potong aja. Bikin ribet aja.",1
Baik,5
"Saya sudah mengisi form pendaftaran subsidi tepat dengan benar sesuai data saya sendiri tapi masih juga tidak bisa dengan alasan ""silahkan cek form anda dan kesalahan sisten"" bukanya di permudah malah jadi di persulit",1
ok,5
kasih solusi dong gimn cara ngirim data stnknyaa saya sudah satu minggu lebih lohh gak bisa truss ada tulisan terjadi kesalahan pada sistem gimna ni tolong lah kebijakannya lewat chrome sama aja gak bisa bukannya memudahkan malah jadi mempersulit ini namanya,1
ga heran apk indo,1
Burukkk,1
Pembayaranya blm bisa terhubung aplikasi Dana,2
transaksi menjadi lebih mudah,5
Oke,5
"Perusahaan kelas nasional,, gak becus bkin aplikasi,, banyak banget bug.nya,, apa gak di cek dulu apa, sbelum app.nya diluncurkan... Ngisi pertalite harus pke barcode,, app ya bnyak bug,, susah buat daftar... Trus maunya apa kyak gni...",1
"Sangat"" Mempersulit sekali, verivikasi selalu ditolak maunya verivikasi seperti apaaa ?",1
gabisa upload kirim data ditolak terus kesalahan sistem,1
Ok,5
oke mantap,4
muat ulang terus,5
lumayan aja😅,5
"Kenapa sekarang tidak ada fitur aplud di bagian fto STNK,, repot kalau harus fto langsung STNK,, enak sprti dulu ada fitur aplud dari galeri",1
"Terjadi kesalahan pada sistem, sdh menghubungi 135 , sdh pake chrome dan firefox, sdh clear cache, sdh restart perangkat, sdh menggunakan beberapa perangkat yg berbeda, sdh restart internet, sdh ganti provider tetap saja tidak bisa. Diperbaikilah, masa sekelas pertamina begini, hedeeeehhh...",1
Di paksa buat mypertamina giliran ngirim OTP aja gak terkirim 🤣,1
"Metode pembayaran gagal memuat saldo terus, udah di restart, di logout, di uninstal tetep aja gak ada perubahan, semakin mengecewakan.",1
pembayaranya gampang,5
Gagal trus... CATATAN TERLALU RIBET LEBIH BAIK MANUAL KEBIJAKAN SAPA JUGA INI KAMI RAKYAT BOS NYA JDI JGN DIBUAT SUSAH BAGI KAMI,1
"Kecewa, dari kemarin saya mau melakukan konfirmasi data tapi gagal terus padahal saya yakin saya sudah mengisi data yang sesuai tapi selalu muncul peringatan ""terdapat kesalahan dalam pengisian form. Cek kembali isian form anda"" Sudah di cek berkali kali dan coba lagi selalu muncul peringatan itu, gimana mau buat Qrcode nya coba, nanti kalau ga punya qr code kami sebagai konsumen yang ditegur oleh pihak spbu",1
"Aplikasi gk kelas, Gk bisa masuk di aplikasi udh di coba 3 hari tapi sama aj gk bisa masuk....",1
"Kenapa setiap aku coba untuk daftar kendaraan selalu gagal terus, padahal pengisian form gak ada yang salah. Tapi selalu gagal. Gak bisa membantu aplikasi ini",1
Sangat membantu,5
Belum ada barkot,5
Sangat tidak bersahabat rakyat kecil di persulit untuk mengisi pertalite,1
Bagus,5
apk busuk,1
Moga aplikasinya beguna dengan sempurna,4
Kesalahan sistem terus,1
"Mudah mudahan bisa membantu,amin 🤲🤲.",5
"Salah konfirmasi penulisan email, pas mau dirubah susah bangt",1
Buruk,1
semoga kedepannya beli pertalite mendapatkan poin juga lebih mudah lagi sinyal untuk membuat barcode aplikasi mypertamina,3
woke,5
"Aplikasi malah gak bisa membantu.. Pendaftaran subsidi segitu rumitnya, masih aja gak bisa login. Berulang ulang, berkali kali udah di coba masih gak bisa daftar.. APK nya tolong di perbaiki,agar lebih mudah utk mengaksesnya.",1
Bagus,5
Sangat menyusahkan masyarakat,1
"sistem ampas dicoba berkali kali juga tetep pesannya terjadi kesalahan terjadi kesalahan gak jelas. Kalo buat aplikasi testing dulu yang bener baru rilis. Maksa pake barcode tapi sistem gak stabil, gaguna",1
bagus,5
Belum pernah menggunakan my Pertamina,5
"aplikasi mypertamina ngelag terus, upload foto Tidak bisa, minta otp tapi ga masuk-masuk utk sekelas perusahaan besar ini keselahan terbesar si pelayanannya not good.",1
Memudahkan pembayaran,5
Baguss,4
👎🏻,1
"Ada baiknya, ada repotnys dgn sistim barkot beli bbm",5
lumayan,5
Gak pernah ditindak lanjuti laporannya,1
Mantaappp,5
mantaaap,5
the besr,5
sangat membantu,5
mantap,5
".gt.., mm,, g ku ngbbnb t. J NNT mi l. G 🥰🥰🥰😆🥰😂😂🤣🥳😍🤩🤩😂😱 llk blmm i🙌💴h um Iin kummmn UMM m mu mimik MMI kkm nuju vb mm x b BBG",4
"Aplikasi binatang, ga guna. Mempersulit masyarakat. Daftar subsidi berkali kali dengan data yg benar masih aja ditolak dengan alasan gajelas (Data kendaraan tidak ditemuka). Kan gw daftar subsidi biar terdata dan terdaftar binatang. Minta tolong pada petugas dipom bensin pun sama aja ditolak juga dan gabisa memberikan solusi. Cepet bangkrut lah pertamina. Perusahaan monopoli tapi rugi terus bodoh",1
Aplikasi paling susah & ribet utk registrasi dsb. sering eror,1
Alhamdulillah sangat memuaskan,5
"Aplikasi sulit untuk daftar Pakai goggle crom, Firefox, safari versi terbaru juga sulit untuk daftar.. ☹️",3
Sangat membantu,5
"sesuatu yg biasa banyak minus app bumn😅 masalah terjadi pada saat mau tambah unit.. data plat nomor tidak bisa di input. bagaimana bisa data kita di subsidi tepat sudah masuk, sudah dapat qr.. tapi di akun aplikasi tidak terapdet? apakah gak terkoneksi? form ambil/ klaim qr qode juga ribet untuk yg sudah terverifikasi. kita sudah login aplikasi. mau cek qr masih di suruh input ktp. bukannya dg login seharusnya sdh tidak perlu hal tsb?",1
Bgmna cara ambil barkotnya te bisa biar daftar te bsa,2
"cross check lagi dong bro,udah sesuai nopol kok ditolak,gajeee bisanya nyusahin",1
Udah nyoba daftar berkali-kali munculnya kesalahan sistem muluuu. Sekelas Pertamina masa' sistemnya kaga diberesin selama berbulan-bulan. Liat review ternyata banyak yg mengalami hal yg sama tapi tanggapan Pertamina cuma bisa minta maaf. Kocak. Kaga solutif. Kirain mah dg nama besar Pertamina bakalan punya sistem udah bagus dan user friendly ternyata ZONK 👎👎👎,1
easy,5
"Mohon tambah sistem keamana akun pengguna, baik dari printger dan sebagaimana sehingga data tidak bocor.",2
"Aplikasi sampah , nyusahin masyarakat. Niatnya baek. Tapi kalo tolol , jangan di liatin banget . makan gaji buta .Pajak hey ini buat gaji kalian. Sampah. Kalo belum bisa bikin aplikasi. Jangan buat peraturab yang kayak taik gini . Kualitas manusia pemakan gaji buta duit pajak ya gini...",1
Sangat puas,4
ada bug di menghubungkan pembayaran tolong diperbaiki,5
Aplikasi ini eror Setelah diupdate selalu muncul halaman tidak dapat dimuat Tidak bisa lihat kode QR,1
saya gk bisa buka barkot nya kenapa gk bisa,5
oke,5
"Mau daftar ambil barcode aja gak bisa, aplikasi tidak layak",1
Kecewa dengan sistem subsidi tepat pada aplikasi MyPertamina yang tidak mengakui STNK Barcode sebagai dokumen yang sah,1
nyaman banget pembayaran pakai apk my Pertamina dan pelayanannya memuaskan,5
Mantaap pelayanannya👍👍,5
